name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev6_ec1_n90_s0_gm,270,0.028,17.393,17.393,1.63e-15,0.111,0.00185,60.0,-1,-1,FAIL,
ev4_ec4_n67_s1_gm,201,0.028,17.086,17.088,1.82e-15,0.0633,0.00106,59.71698113207547,-1,-1,FAIL,
ev3_ec1_n72_s0_gm,216,0.029,16.991,16.991,2.19e-15,0.0696,0.000756,92.06349206349205,-1,-1,FAIL,
ev5_ec1_n19_s3,19,0.374,16.694,16.681,3.02e-15,0.00356,1.13e-05,315.0442477876106,-1,-1,FAIL,
ev4_ec1_n95_s2_gm,285,0.024,16.488,16.483,1.04e-15,0.127,0.00201,63.18407960199005,-1,-1,FAIL,
ev5_ec1_n7_s0_gm,21,0.356,16.385,16.373,2.4e-15,0.00373,1.57e-05,237.57961783439492,-1,-1,FAIL,
ev8_ec1_n59_s2_gm,177,0.063,16.307,16.308,2.04e-15,0.048,0.00105,45.714285714285715,-1,-1,FAIL,
ev9_ec1_n6_s3_gs,12,0.829,16.143,16.151,1.76e-15,0.00321,8.51e-06,377.2032902467685,-1,-1,FAIL,
ev3_ec1_n23_s3,23,0.273,16.141,16.089,2.83e-15,0.00388,2.8e-05,138.57142857142858,-1,-1,FAIL,
ev3_ec4_n43_s3,43,0.165,16.023,16.024,2.96e-15,0.00564,2.46e-05,229.2682926829268,-1,-1,FAIL,
ev6_ec1_n15_s3,15,0.512,15.651,15.606,1.74e-15,0.00339,1.2e-05,282.5,-1,-1,FAIL,
ev9_ec1_n2_s1_gs,4,1.8,15.147,15.265,1.1e-15,0.00317,3.04e-06,1042.7631578947369,-1,-1,FAIL,
ev5_ec1_n14_s3,14,0.478,14.973,15.018,2.71e-15,0.00341,8.51e-06,400.7050528789659,-1,-1,FAIL,
ev6_ec1_n98_s2_gm,294,0.026,15.014,15.01,1.87e-15,0.133,0.00215,61.86046511627907,-1,-1,FAIL,
ev5_ec1_n17_s1_gm,51,0.153,14.854,14.878,3e-15,0.00687,0.000103,66.6990291262136,-1,-1,FAIL,
tri4_n63_gm,189,0.027,14.721,14.715,1e-15,0.0585,0.000869,67.31875719217491,-1,-1,FAIL,
ev4_ec4_n50_s0_gm,150,0.036,14.709,14.718,1.07e-15,0.038,0.000628,60.50955414012739,-1,-1,FAIL,
ev9_ec1_n7_s0_gs,14,0.686,14.625,14.634,1.1e-15,0.00339,1.06e-05,319.811320754717,-1,-1,FAIL,
ev5_ec1_n9_s1_gm,27,0.278,14.608,14.617,1.84e-15,0.00427,1.93e-05,221.24352331606218,-1,-1,FAIL,
ev9_ec1_n3_s1_gs,6,1.193,14.595,14.547,1.1e-15,0.00308,3.91e-06,787.7237851662404,-1,-1,FAIL,
ev4_ec4_n77_s3_gm,231,0.029,14.594,14.592,1.23e-15,0.0831,0.00137,60.65693430656934,-1,-1,FAIL,
ev3_ec4_n21_s2,21,0.351,14.559,14.548,3.35e-15,0.00363,8.25e-06,439.99999999999994,-1,-1,FAIL,
ev6_ec1_n61_s0_gm,183,0.031,14.523,14.522,1.36e-15,0.0542,0.000873,62.08476517754868,-1,-1,FAIL,
tri6_n40_gm,120,0.031,14.509,14.505,3.19e-15,0.0254,0.000383,66.31853785900783,-1,-1,FAIL,
ev5_ec4_n23_s2_gs,46,0.885,14.498,14.49,5.16e-15,0.00485,1.98e-05,244.94949494949495,-1,-1,FAIL,
ev5_ec1_n10_s1_gm,30,0.268,14.462,14.459,1.44e-15,0.00465,2.65e-05,175.47169811320754,-1,-1,FAIL,
ev3_ec1_n5_s3,5,0.939,14.275,14.25,2.73e-15,0.00303,3.49e-06,868.1948424068768,-1,-1,FAIL,
ev5_ec4_n70_s2,70,1.014,14.187,14.185,6.79e-15,0.00856,3.96e-05,216.16161616161617,-1,-1,FAIL,
ev8_ec1_n8_s0_gm,24,0.307,14.043,14.051,1.31e-15,0.00389,2.41e-05,161.41078838174272,-1,-1,FAIL,
ev8_ec1_n11_s1_gm,33,0.223,14.019,14.022,1.87e-15,0.00463,4.68e-05,98.93162393162392,-1,-1,FAIL,
ev4_ec1_n75_s0_gm,225,0.024,13.975,13.972,2.36e-15,0.0789,0.00131,60.229007633587784,-1,-1,FAIL,
ev4_ec4_n59_s2_gm,177,0.029,13.966,13.965,2.07e-15,0.0507,0.000849,59.71731448763251,-1,-1,FAIL,
ev3_ec1_n25_s1,25,0.236,13.553,13.532,3.78e-15,0.00406,1.48e-05,274.3243243243243,-1,-1,FAIL,
ev5_ec1_n33_s3,33,0.204,13.532,13.544,2.2e-15,0.00489,2.35e-05,208.08510638297875,-1,-1,FAIL,
tri6_n89_gm,267,0.018,13.462,13.462,2.22e-15,0.114,0.00171,66.66666666666667,-1,-1,FAIL,
ev3_ec1_n34_s0,34,0.198,13.373,13.376,1.99e-15,0.00495,4.43e-05,111.73814898419866,-1,-1,FAIL,
ev5_ec1_n48_s1_gm,144,0.046,13.296,13.298,2.7e-15,0.0319,0.000314,101.59235668789809,-1,-1,FAIL,
ev5_ec1_n14_s1_gm,42,0.179,13.22,13.197,2.93e-15,0.0058,4.67e-05,124.19700214132763,-1,-1,FAIL,
ev4_ec1_n34_s3_gm,102,0.062,13.192,13.192,1.28e-15,0.0189,0.000312,60.57692307692308,-1,-1,FAIL,
ev8_ec1_n74_s0_gm,222,0.037,13.157,13.149,3.36e-15,0.0721,0.00159,45.34591194968553,-1,-1,FAIL,
ev9_ec1_n11_s0_gs,22,0.479,13.084,13.095,1.32e-15,0.00362,1.85e-05,195.67567567567568,-1,-1,FAIL,
ev9_ec1_n12_s0_gs,24,0.462,13.036,13.04,3.95e-15,0.00395,2.26e-05,174.7787610619469,-1,-1,FAIL,
ev5_ec1_n50_s3,50,0.141,12.957,12.946,1.96e-15,0.00716,7.57e-05,94.58388375165126,-1,-1,FAIL,
ev9_ec1_n4_s0_gs,8,1.012,12.859,12.94,4.39e-16,0.00314,6.13e-06,512.2349102773246,-1,-1,FAIL,
ev8_ec1_n80_s0_gm,240,0.035,12.821,12.822,1.67e-15,0.0827,0.00182,45.43956043956044,-1,-1,FAIL,
ev5_ec4_n33_s2_gs,66,0.115,12.726,12.727,5.08e-15,0.00649,2.74e-05,236.86131386861317,-1,-1,FAIL,
ev6_ec1_n88_s0_gm,264,0.027,12.722,12.726,8.12e-15,0.103,0.00178,57.86516853932584,-1,-1,FAIL,
tri7_n29_gm,87,0.058,12.702,12.696,2.71e-15,0.0146,0.000207,70.53140096618358,-1,-1,FAIL,
ev5_ec1_n20_s1_gs,40,0.858,12.674,12.671,2.65e-15,0.00445,1.78e-05,250.0,-1,-1,FAIL,
ev6_ec1_n19_s1_gm,57,0.148,12.658,12.656,1.02e-15,0.0081,0.000109,74.31192660550458,-1,-1,FAIL,
ev5_ec4_n12_s1,12,0.601,12.621,12.559,2.25e-15,0.00327,1.34e-05,244.02985074626864,-1,-1,FAIL,
ev8_ec1_n8_s3_gm,24,0.314,12.48,12.485,2.06e-15,0.00379,2.5e-05,151.6,-1,-1,FAIL,
ev9_ec1_n8_s1_gs,16,0.59,12.418,12.414,1.1e-15,0.00336,1.21e-05,277.68595041322317,-1,-1,FAIL,
